Machine_ID,Machine_Type,Runtime,Temperature,Vibration,Pressure,Power_Consumption,Maintenance_History,Downtime,Failures,Remaining_Useful_Life,Ambient_Temperature
9,Sealing,7838.702268,85.82066552,3.723385919,32.69631741,126.1959438,0,0,0,727.2221085,31.5902249
10,Sealing,7614.058049,64.39892445,4.469484907,16.95205956,395.2162531,0,0,0,562.7270217,30.02789254
8,Packaging,4838.584218,87.25832213,0.896810276,16.5220008,491.1868964,1,1.313700916,0,762.6283617,25.52005545
6,Sealing,542.1460422,68.50403166,2.01586722,40.55431032,127.1937853,0,0,0,791.2944424,23.68096256
8,Filling,3164.637085,86.98280467,2.289581267,33.67750715,102.4670842,0,0,1,11.17797967,36.3601903
5,Sealing,2993.800161,83.7246197,4.593693494,31.95095596,432.7104786,0,0,0,891.412154,33.75493801
8,Filling,8129.763737,77.45962563,4.80203566,28.63059693,140.9035848,0,0,0,562.241164,39.86586048
10,Packaging,966.9981768,80.08410012,1.041712091,39.00538506,132.6491922,0,0,0,750.9996247,30.31600212
4,Packaging,8076.186253,69.77532272,1.035984559,44.32216716,464.1344273,0,0,0,831.3565424,39.8877585
10,Filling,6724.918157,77.22685843,4.706878074,22.11832325,131.8243247,0,0,0,527.4656602,29.21653072
8,Sealing,7351.170445,68.77208702,1.830973556,18.83671069,145.6070619,0,0,0,902.0266548,30.6991356
10,Packaging,4378.910557,72.06818442,1.588164886,36.80796665,327.8294701,0,0,0,652.0770965,24.18214083
2,Packaging,6829.28538,82.93987666,0.660302896,46.58929696,402.7256692,0,0,0,858.8746039,22.99018223
5,Sealing,6129.386553,67.31797691,1.740181706,23.92629761,259.8289035,0,0,0,554.1046257,38.80438989
9,Sealing,7712.903933,85.16538048,3.620868923,20.89792877,268.2356643,0,0,0,810.1493046,39.62431378
4,Filling,4523.021361,71.27648561,2.417162732,19.04458521,353.0503949,0,0,0,778.6060617,30.951194
6,Sealing,4780.973686,75.96509883,2.825916582,20.17963631,302.1701179,0,0,0,575.0012964,25.44507897
1,Sealing,6471.404605,88.25881463,4.627830185,15.39733372,107.4513171,0,0,0,812.3724476,39.02805638
9,Sealing,1169.967187,80.43766891,1.016104022,33.8711291,145.4332745,0,0,0,845.6620896,35.93495833
1,Filling,4418.820039,79.36812339,0.820583219,21.23304275,332.6400062,0,0,0,749.2511725,23.59616733
5,Filling,9722.313368,81.34823183,4.333688371,34.59777447,417.4650039,0,0,0,789.2883827,25.96681344
4,Packaging,471.7679686,87.54334016,3.986851088,13.32129398,405.2412582,0,0,0,943.7097787,20.08413091
3,Filling,3228.446756,67.45541128,1.686803841,14.61827168,396.0226237,0,0,0,848.8515072,31.64004925
6,Packaging,3209.687209,78.39723617,1.959053569,31.44567711,408.5090465,0,0,0,952.9773317,30.52792451
2,Sealing,6371.29478,72.01181563,1.896250261,30.46123778,117.7773905,0,0,1,421.8027848,23.27777894
3,Packaging,1147.423558,60.3556588,3.415139591,20.86039707,458.040626,0,0,0,587.4265305,26.78653179
5,Packaging,6322.585906,63.75902689,0.775451781,43.08523406,455.7132421,0,0,0,623.1453935,38.78441134
9,Sealing,1040.898382,69.74975686,2.702307134,17.48188659,312.7695956,0,0,0,588.2052824,32.97987177
2,Packaging,1040.041109,76.94999914,1.102428361,24.42644497,199.4377329,0,0,0,667.624275,37.25999192
10,Filling,7309.015236,86.4442433,4.188823434,32.22046824,336.8713891,0,0,0,738.7680751,36.76623138
8,Filling,3308.938221,83.73342355,2.212983519,44.6884441,323.1543706,0,0,0,627.9657463,38.41318911
2,Filling,9776.487182,76.60001017,2.874074869,26.74203901,189.1828831,1,7.565320821,0,737.8173755,20.83081389
5,Filling,469.7940707,62.21611254,0.63192924,25.94403822,341.2520716,1,3.27695954,0,682.1790413,25.24941732
7,Packaging,4506.555971,68.57718871,0.762189411,33.18149712,418.9176464,1,2.531765945,0,777.6736323,28.31146087
8,Packaging,1220.045783,71.00125944,3.537746738,22.66781662,422.4427459,0,0,0,714.2568867,32.80195313
1,Sealing,3578.651771,78.65151556,3.950467453,38.36693013,123.8791289,0,0,0,717.0464038,32.16253468
6,Packaging,9982.402261,61.94770869,3.695160131,19.94783763,178.8653247,1,3.001925382,0,745.310592,24.92212331
1,Packaging,8899.540866,75.90580664,3.816583864,42.92783988,367.2893442,0,0,0,993.9376153,23.85607891
2,Packaging,578.4116477,87.04393728,0.970789327,20.89413653,443.9327782,0,0,1,436.1698087,28.74823549
1,Sealing,5676.232854,81.16298087,3.620528785,49.70804649,308.486833,0,0,1,220.8136023,25.0123872
5,Filling,6513.440818,83.9123042,1.317864122,22.65849897,383.0102673,1,3.348537175,1,78.71893644,39.30223702
10,Packaging,2174.392777,80.45026945,0.941069443,45.15304555,108.4288043,1,9.044789277,0,662.9245287,39.30918377
9,Sealing,1536.545177,66.19767337,3.907223737,25.89423816,343.3683248,0,0,0,958.2885989,22.26705439
6,Sealing,9053.373233,63.3145146,4.502327527,19.84219368,484.7636578,1,7.694758402,0,871.1801639,34.10187595
1,Sealing,9691.282771,84.88472019,3.725194583,19.04653002,364.4058428,0,0,0,791.2148829,24.56455872
1,Filling,9919.739287,80.86513308,4.125080538,44.00765127,468.9102866,0,0,0,668.2156468,34.34864275
2,Packaging,7918.64156,77.25184676,4.959896698,22.35011945,326.4037833,1,5.507180566,0,628.9301369,35.34213296
9,Sealing,6668.670487,65.67848595,1.106401601,23.54252036,437.3514951,1,2.507063145,1,401.9104278,20.96333822
3,Filling,3522.729497,78.10034896,4.843186486,17.87972223,149.6649633,0,0,0,751.8654186,33.90696657
1,Sealing,1796.843292,60.93965356,3.205390125,48.45298872,149.4053052,1,7.151666093,1,272.6959809,37.93593976
5,Sealing,881.9079337,63.56517403,4.159639208,19.78975762,148.0717317,0,0,0,940.5239102,24.32604807
7,Sealing,6963.644939,69.35670449,3.425761317,19.89774476,295.5398208,0,0,0,872.4926319,22.31135331
6,Sealing,7868.76181,73.31214832,3.06517005,47.75591561,232.1054243,1,4.976805994,0,771.245584,31.33649076
1,Sealing,8281.891159,63.61693487,3.666285473,46.0359542,387.6743415,1,7.64223733,0,617.4548689,30.34918502
5,Filling,9146.273533,63.59820552,1.94116399,19.95643533,461.0487657,0,0,0,739.4262064,37.71539815
5,Packaging,8811.30268,81.77680982,4.659221856,44.58902278,347.7499314,0,0,0,847.361276,29.02171795
6,Packaging,9997.438595,77.0915822,1.018816574,19.99292852,185.2842224,0,0,0,797.5083247,28.27099037
3,Packaging,2516.233709,76.01225942,1.931140328,13.37856659,472.350747,1,9.870619544,0,757.0170626,34.27940122
5,Packaging,7656.745391,73.57303485,0.640230589,42.81445394,311.1429353,0,0,0,714.1058098,21.54855964
7,Filling,5905.949173,89.29629319,1.720953714,40.86232631,387.9782213,1,2.414920114,0,876.2571483,21.14086679
5,Filling,2686.326811,61.49400849,1.481958847,21.78668487,456.2023402,0,0,1,350.3419684,30.09835598
5,Filling,9820.862691,65.41881528,0.723338873,13.6055594,495.9327728,0,0,0,861.4556185,21.7806315
5,Sealing,8989.191237,79.42523272,2.712983287,18.25755538,302.4255796,1,1.598917312,0,968.9637687,38.7826286
10,Sealing,1372.305118,64.09096962,2.608862188,40.84226284,423.2250875,0,0,0,889.9367458,33.08482495
10,Sealing,358.967589,77.68142814,0.849854498,48.5899126,326.7468261,0,0,0,725.302426,35.07297046
3,Packaging,6914.474547,77.03283676,1.678327391,20.36008287,294.5815784,0,0,0,808.376743,24.57745528
1,Sealing,6080.893226,89.13015551,4.789949722,42.73035204,315.0850077,0,0,0,752.1835999,29.88052663
5,Packaging,9364.574679,86.50159461,0.99831481,19.11730629,293.7100975,0,0,0,773.1616485,22.67692392
9,Sealing,2416.652343,88.36660031,1.87258392,37.18401567,268.4112475,1,5.266940592,0,947.849932,24.06207339
1,Packaging,935.4406842,63.40807108,0.661380793,13.34453876,389.4882762,0,0,0,650.4292581,31.3641767
3,Sealing,2666.231804,86.04445312,1.169992412,33.41182562,199.8703264,0,0,0,506.5473973,25.59825069
4,Sealing,287.3836411,63.87271985,3.647286984,20.76759565,346.5525863,1,9.183862657,1,21.14892267,38.34256353
1,Filling,455.3382368,78.98796536,2.150224253,47.03383795,385.1840711,0,0,0,590.5068411,39.90485931
1,Sealing,9157.092279,81.60234482,2.534344568,21.59003555,456.8363334,0,0,0,577.1162081,20.07853372
8,Sealing,3584.964167,64.82560494,1.206402778,25.93762779,232.7508596,0,0,0,996.2381041,35.18197639
2,Filling,4167.00911,78.97978128,3.569630778,43.62716445,444.2396414,0,0,0,633.3876282,22.30671652
8,Packaging,281.8793799,61.57381479,3.881847191,27.5309833,478.1164685,0,0,0,601.8838798,31.49245889
7,Filling,2778.165624,68.79798257,1.315004223,19.53649007,359.4717531,0,0,0,595.4916384,24.56967096
10,Filling,8066.787239,87.63475482,0.702470586,31.90177284,408.5732032,0,0,0,706.17677,39.29747859
10,Packaging,6193.360501,65.15193489,0.864235104,43.59964783,262.2827839,0,0,1,263.862201,37.51613978
2,Sealing,7562.427951,61.95809977,3.456705907,27.32710448,480.8541679,0,0,0,816.2497506,31.90795837
6,Packaging,4527.416034,73.31034599,1.109797711,15.31553957,368.344582,0,0,0,551.8193453,23.52033199
6,Sealing,3166.319295,85.51854626,2.722634754,25.32347652,224.0627234,1,7.566592969,0,817.7224549,35.65362548
3,Sealing,4879.819924,62.30017146,1.186886889,48.17900532,261.7045389,0,0,0,726.8164499,30.4059604
2,Packaging,3298.403577,70.66606096,1.265666217,12.88086481,347.1022057,0,0,0,603.8270467,32.23126306
1,Filling,8405.813857,86.99324504,0.519622265,26.3378069,193.6540658,0,0,0,889.110528,34.35886443
6,Packaging,3046.969784,63.5446665,1.943709151,35.92115176,401.5657617,0,0,0,737.0314545,28.32664004
5,Sealing,6631.66004,69.32005518,0.904087697,13.14070905,189.8766065,0,0,0,858.5306206,20.15477968
9,Packaging,1456.124001,83.35261835,2.272825739,23.79810188,336.7156783,0,0,0,960.2847874,27.28343282
1,Packaging,6899.978288,76.29632961,3.190029393,47.62313416,378.8026052,1,3.909468838,0,676.7023916,28.27252345
7,Sealing,9141.667145,84.96999422,2.153893766,11.22542769,443.8991583,0,0,0,948.9522241,27.33850868
5,Filling,6124.973231,63.34786179,3.672867339,40.06967518,393.5601663,0,0,0,600.1707419,36.62109813
5,Packaging,5642.568262,87.61662514,3.836532956,43.65499865,419.5300366,0,0,0,611.0652137,26.64704434
2,Sealing,9615.070853,88.04735384,3.634728743,21.08242902,465.1727206,1,9.442685723,1,60.12658617,28.32674648
3,Sealing,6311.225898,64.6593906,4.715211018,18.58857478,339.1086245,0,0,0,551.3158373,21.23206679
7,Packaging,2669.549289,61.01626393,1.567824246,46.59283574,438.5120043,0,0,0,727.3900046,34.33715682
6,Filling,2994.671136,89.69524146,1.352554039,40.56006782,192.7488924,0,0,0,606.9161374,24.30837527
2,Packaging,7082.535761,74.46754777,3.243701702,14.53522838,425.8932683,0,0,0,785.4281716,24.70023094
6,Filling,7380.82228,77.16226212,3.176946542,18.48789022,188.6746965,0,0,0,903.4112501,31.73708329
2,Filling,3104.612695,78.47714201,2.795442502,34.8542062,473.8516875,0,0,0,521.2122299,39.67106923
2,Filling,3518.905381,83.69005388,0.519589362,26.77667716,231.989335,0,0,0,706.6550094,28.20289358
2,Filling,9911.459437,84.35963907,2.998572035,30.16697482,168.7351993,0,0,0,865.3363072,26.54315063
3,Packaging,1109.330241,65.81775673,4.697591256,48.0616974,159.2675041,0,0,1,460.8323825,20.7241254
2,Sealing,4105.985782,67.09910222,2.005599601,26.80941853,174.9088868,1,8.346547208,0,520.8530263,35.7474774
4,Sealing,718.2305589,86.30499087,4.85419637,45.26727983,279.0161234,0,0,0,795.6901569,25.22574929
9,Sealing,8228.675784,84.58552814,2.105405056,36.42978875,308.8597564,0,0,0,560.0822606,35.37679957
6,Sealing,1014.223806,78.52858145,1.129345261,14.86477835,465.514333,1,2.317846659,0,684.9598513,25.64530908
1,Sealing,6772.672829,89.84097477,2.292815367,39.78028147,252.4059212,0,0,1,497.0955149,20.59777921
8,Sealing,659.1858976,82.05551831,2.725750908,30.80836296,186.9929235,0,0,0,699.0099844,29.96423219
7,Packaging,6761.264874,66.47510304,3.332589846,19.00389002,397.5284447,0,0,0,921.4284731,38.12116077
10,Filling,8446.065775,85.39932193,2.771951729,21.58197292,153.8617632,0,0,1,348.0400758,24.21182056
3,Sealing,4048.333117,72.44197909,2.915233823,32.29329699,456.9133488,0,0,0,631.4155847,23.07840266
1,Packaging,5269.052285,61.08457982,0.608301673,34.06809961,263.7598541,1,4.887564825,1,105.0599429,23.6956928
5,Sealing,4075.263206,69.64263833,1.641290761,48.72705616,345.5365935,0,0,0,973.7293319,33.80553103
4,Sealing,3074.83871,82.90653702,1.898134961,44.18880546,174.473737,1,1.326651913,0,803.1663153,27.34794086
10,Filling,8052.307666,88.80618622,4.94189842,18.23357148,158.2116596,1,5.395589728,0,906.6271674,25.12121659
8,Filling,2792.82548,68.28409249,1.830054823,40.95968282,419.5357499,0,0,0,731.2814616,26.75395086
1,Filling,7257.139901,67.39548973,4.53460482,10.33167233,271.8809168,0,0,0,859.6637003,26.18191778
10,Sealing,2141.351085,76.90849757,1.871312902,15.19233845,494.6971251,1,5.870408724,0,510.9259967,30.87554167
1,Sealing,2573.552581,84.35051699,0.93249649,17.98801664,309.7191778,0,0,1,365.5227682,22.66667079
4,Sealing,3430.96551,82.39577046,1.614278296,33.88797411,438.2611643,0,0,0,835.9247167,30.17442769
8,Filling,5932.648136,76.79876708,1.727727732,17.78740025,491.9854715,0,0,0,679.4243713,26.23496577
5,Packaging,4598.78096,78.94169045,4.902118673,24.61091768,212.4600646,0,0,0,708.4929552,38.6526297
2,Sealing,7476.933617,67.26296872,3.534311775,19.71119129,420.3526849,0,0,0,663.3069534,28.43632938
6,Sealing,2214.316273,72.97722795,4.69256448,23.49666498,108.8024653,0,0,0,762.1432929,22.00018969
5,Sealing,205.6556497,67.6609688,4.2574776,47.69805779,371.9016472,0,0,0,554.3378171,38.6721779
2,Packaging,7787.918971,86.53253925,3.103693208,49.8950541,398.0804364,0,0,0,922.4574692,38.75000272
3,Sealing,8234.328405,63.37663522,3.539245659,37.42888425,290.945485,1,6.741412351,0,739.0268392,23.50988635
9,Packaging,688.8536148,80.39221674,3.311767372,32.89231486,164.842084,0,0,0,521.5510892,36.32848956
7,Sealing,6147.984469,67.80849591,3.498183618,38.33791383,346.6882192,0,0,0,776.4808704,37.2388167
7,Packaging,3844.24716,74.26732229,1.691481491,40.86608802,459.0114638,0,0,0,965.2585679,27.1119287
6,Sealing,7959.566986,68.98238341,2.336563104,39.56050974,472.5276798,1,4.773768053,0,543.730253,23.19001034
8,Filling,8756.704087,69.69735951,3.166771152,13.27570113,398.4409562,0,0,0,561.5962827,35.96897229
4,Filling,8524.937291,67.81179041,0.661678093,22.41173677,205.4853034,0,0,0,693.5916415,20.56612178
8,Filling,7794.322049,82.58378764,2.672757056,23.73725527,448.1307704,0,0,1,477.4404102,32.38814958
4,Filling,2763.617065,70.97147572,4.3687712,24.77017897,455.5292267,0,0,0,802.3109685,26.83950191
8,Sealing,8137.707471,81.79071053,2.715654774,23.77255115,246.8968823,0,0,0,728.9797452,31.9205349
9,Filling,5381.436911,73.6820979,2.985455159,41.4836919,173.1926946,0,0,0,996.3729455,35.77695021
3,Packaging,622.2904868,76.41738126,1.408573042,39.90418672,449.8637737,0,0,0,592.8966416,36.5747643
3,Filling,4623.694614,76.29862427,4.074545048,10.18401212,454.0389261,0,0,0,910.8783975,39.96934617
2,Filling,9427.363379,89.27556238,2.114952296,21.85526094,140.3624338,0,0,0,561.9184754,32.80450696
10,Filling,8889.807562,71.01187367,4.804643991,34.94654591,486.7937169,0,0,0,589.8035131,24.46928142
3,Sealing,1112.416382,66.23052286,4.971716637,14.81062488,313.2322212,0,0,0,647.7221328,25.52204657
3,Filling,7466.854189,87.35375821,4.622002442,12.84793178,497.492078,0,0,0,936.5478594,28.7229016
5,Packaging,8077.349373,65.24517868,0.881945352,43.13592478,278.0033001,0,0,0,722.1028646,36.96941248
5,Filling,2786.743064,85.03268538,1.9993242,28.10737089,313.3133357,0,0,1,150.3731783,27.33710053
2,Filling,4768.92485,64.50644686,4.753119358,44.22749472,206.4331328,0,0,0,745.3628956,33.76539906
10,Filling,7138.78062,79.76173003,4.120399827,42.94210909,459.5789782,1,6.22068465,0,815.453166,20.9017551
6,Packaging,4446.510739,64.5162244,4.600326152,45.73482089,277.4848468,0,0,0,711.747084,28.6011595
5,Filling,1216.689497,87.69257458,3.076489371,11.93098254,425.8456215,0,0,0,981.2658442,23.34052251
6,Packaging,7088.236202,76.95024848,2.661789147,17.44520264,131.89371,0,0,1,313.4840806,38.76885905
1,Packaging,9125.223028,69.87821517,0.979233427,21.84572658,415.2986514,1,8.610206495,1,429.6394793,35.82870962
5,Filling,6559.598811,64.20968325,4.27762194,15.44921551,296.0972569,0,0,0,707.7165291,22.77481494
9,Packaging,7760.627411,71.13576708,3.853136968,29.41879283,102.1631519,0,0,0,846.3534089,28.03702681
10,Sealing,3647.789103,81.15060105,0.764944714,41.9590756,190.5051756,0,0,0,981.5416801,21.61183439
2,Filling,1913.662627,71.54852652,1.442365653,48.04727243,177.4920846,0,0,0,644.2064372,34.93117363
1,Filling,6463.45925,67.38282408,3.007749035,45.58296538,400.7058325,0,0,0,977.663252,23.82731059
10,Packaging,3344.934938,77.32228345,3.579810809,28.2934672,290.8808759,0,0,1,363.8074702,36.08667958
9,Packaging,8614.727838,72.53465559,1.119516189,35.45964405,163.8873587,0,0,0,905.2389559,21.48045304
10,Filling,1314.017695,64.97418708,1.601711683,19.22784494,202.7211908,0,0,0,536.5379748,31.45914906
9,Sealing,4391.290627,64.61963971,1.368995953,26.12036,301.6307221,0,0,0,970.2917263,32.16402417
9,Packaging,4027.603245,81.22385971,1.489987187,44.84730382,107.8552789,1,7.240358365,1,187.0813684,26.68669473
6,Packaging,9386.73315,89.24015687,4.643209056,11.16790088,269.6502352,1,8.229866206,1,226.0541524,23.28416446
8,Sealing,1616.034526,66.99282213,3.721188079,31.31037091,371.2245615,0,0,0,563.9296195,26.4765839
1,Sealing,197.4835676,83.19445802,3.816981412,44.91193192,307.1018341,1,8.913375846,0,710.0186296,29.91023512
10,Filling,2457.043607,62.62820107,4.072978899,14.88039495,339.2398164,0,0,0,920.1141279,39.38215289
4,Sealing,8220.740912,71.44727757,2.104578692,49.30184808,230.6472468,1,3.608690222,0,718.7656883,28.93883669
1,Filling,2172.285979,75.20064458,3.952330765,10.49565856,173.2302896,0,0,0,718.2275843,23.78763674
8,Sealing,2484.692831,68.06240836,4.902860274,45.44480046,423.8965161,0,0,0,635.0629039,20.51772458
1,Packaging,1385.998165,75.8873525,3.642774107,24.14690298,462.2539486,1,1.105508059,1,366.2493416,20.16458864
3,Filling,7182.818412,86.47843283,2.375389005,15.30762327,304.2962281,1,4.30492652,0,756.5019065,28.33475971
4,Filling,784.824486,88.33313887,3.723619036,16.29432701,222.016485,0,0,0,887.2347468,25.92618609
8,Filling,3378.962193,63.01670863,4.553576151,38.04714873,304.4819318,0,0,0,573.0356775,22.30163861
6,Sealing,2896.737394,68.15537802,1.079426947,44.82878707,451.5942083,1,7.259252814,0,946.8887836,23.44350809
10,Packaging,5596.081325,89.37401753,1.69382604,35.64265415,376.562539,0,0,0,777.6419925,26.99811973
7,Filling,7331.121024,68.11255231,4.636832969,47.14899885,443.4464345,1,2.313280858,0,906.1494403,33.7326031
8,Filling,5375.476703,80.78122053,4.758048052,43.6991518,231.3517692,0,0,0,833.5199363,32.19175903
2,Filling,9317.15733,67.60361082,2.678626072,10.36127228,384.7916513,1,4.720529842,1,227.9803756,21.59910661
10,Filling,9519.282125,70.6909678,2.185479335,36.77718658,361.2195886,0,0,1,389.1312994,22.86053107
8,Packaging,3678.506752,65.73836964,1.772518125,22.18538755,328.6465843,0,0,0,859.0748764,38.16805973
3,Sealing,7799.035725,85.68900581,2.744381935,28.18000047,311.2899461,0,0,0,517.7894949,21.42162505
7,Packaging,7414.133694,86.47946291,4.705390182,13.76122993,320.3911533,1,6.433950318,0,790.0221194,23.97745568
3,Filling,8940.349458,68.90737524,1.174143323,21.28396647,439.8684359,0,0,0,740.0631033,26.35884359
7,Packaging,4534.642038,84.70769473,2.389237873,35.3074387,466.3978004,0,0,0,929.5770381,24.60238136
2,Filling,5351.684553,70.7472495,4.602235356,18.73528521,145.1441858,0,0,1,98.83894943,25.81676674
10,Sealing,4216.165704,62.97058269,2.071036716,35.90146673,327.508631,0,0,0,795.422023,34.55480848
6,Sealing,8518.731501,82.74229192,3.956366332,46.92128683,467.363369,1,3.821806041,0,655.1400199,21.90026281
3,Sealing,2374.052922,77.89338747,2.251669038,10.1976122,153.8959941,0,0,0,622.8094335,27.04466802
3,Filling,2473.119875,68.23147331,4.122170052,41.43082879,265.1437493,0,0,0,511.2676752,32.23458581
9,Packaging,3788.790525,67.58999222,4.914510575,35.65275521,135.6320685,0,0,0,666.1141819,20.97681905
7,Sealing,2380.394038,89.26870111,2.245199048,11.86531051,145.3905608,0,0,0,698.0479413,20.88589355
5,Filling,5653.967681,85.87503123,4.302943946,41.60668549,461.644325,1,5.46455847,0,723.8933525,29.97134975
10,Filling,1431.452054,84.29394988,4.947875712,18.98084141,278.4718339,0,0,0,867.3608352,37.99649097
7,Packaging,3269.843572,63.84053126,4.927235644,20.63282163,375.4958616,1,2.71296517,0,701.7712156,28.89536898
9,Sealing,9143.102515,82.65561823,2.451969867,13.7406273,155.5657693,1,5.834699556,0,597.6199407,28.1328932
1,Filling,4151.332254,66.43620664,2.685925042,31.37519261,108.778993,0,0,0,699.0731171,20.20315587
7,Packaging,7507.513793,89.3216683,1.865307027,29.92894961,456.1935829,1,7.33552909,1,404.7756505,34.65422765
6,Sealing,1223.275698,61.56267564,1.913084437,23.88698025,329.8182558,0,0,0,986.0371146,23.28170291
10,Packaging,2550.888631,70.56415451,2.716117802,16.75015231,107.9951022,0,0,0,533.1167043,33.969873
9,Packaging,8092.72165,72.85943522,1.402333655,43.51814218,496.9357924,0,0,0,600.9454268,26.9701252
1,Filling,7653.630069,84.72608735,3.700054833,45.0551372,296.8769532,1,7.362566184,0,714.0158182,20.89977045
4,Filling,3922.943594,82.98668454,2.913388406,31.62318443,290.3506033,0,0,1,391.6255823,26.55801422
9,Filling,9548.52933,71.24976435,4.541305357,19.76901334,348.3656737,1,8.121186078,0,589.3685816,33.19120674
4,Packaging,9115.365857,76.9668088,4.147620952,13.84440263,103.1618137,0,0,0,699.8892455,35.36677309
10,Filling,9626.777416,85.06785491,1.951120008,44.7417667,327.6553495,0,0,0,994.6585291,32.71088203
3,Packaging,4336.355433,60.54598776,2.776120804,13.84210878,351.7935616,0,0,0,801.0238131,34.22121565
9,Packaging,2054.988478,84.06534299,3.877317174,10.52720151,218.7814272,0,0,0,807.2916368,24.71828246
2,Filling,6303.920527,88.40688076,1.369400574,28.77590309,390.7409639,0,0,0,987.0646837,39.30496358
4,Sealing,6879.254267,60.96193564,0.642189784,39.25084088,250.9727265,1,3.440437597,0,753.0490953,24.53820994
6,Sealing,1341.873666,61.36742961,4.335370368,28.30148018,387.1092538,0,0,0,501.2803723,23.4019816
2,Sealing,7886.18204,70.33542017,1.118976159,12.05642428,157.5300714,1,7.772459361,0,515.4898217,24.99623487
8,Packaging,278.7961756,62.63308691,4.502351439,37.60116454,465.4791264,1,7.219888166,0,840.6990667,39.44110355
8,Packaging,4879.011036,74.37828241,4.611236107,35.69330482,451.7829495,0,0,1,425.5652667,21.29907242
1,Packaging,3377.060969,81.86132055,2.573151972,37.26118924,160.2505904,0,0,1,293.6108573,35.4689059
3,Filling,7429.000293,77.00697705,4.130517706,18.44809965,475.3815748,1,3.870290727,0,775.6861281,22.10573006
10,Packaging,3196.331201,65.89295727,2.134360609,41.82793637,323.1121091,0,0,0,833.6750564,35.46582889
9,Filling,8285.390417,79.644339,4.362190468,29.16672847,380.6598713,0,0,0,541.8733262,25.54048098
5,Filling,5990.039539,80.54563438,4.211068479,31.45411242,436.117517,0,0,0,880.0218412,34.53246297
6,Sealing,7959.544281,87.97337867,0.853332754,31.83320039,133.4279788,1,5.994727324,0,960.0840075,20.98001198
4,Sealing,9894.472315,64.40390692,3.121707833,21.47225748,167.713743,0,0,0,627.8727683,26.69190827
10,Sealing,6823.667623,80.77008495,3.379995066,20.00536417,216.1563686,0,0,0,690.223038,29.29248966
2,Filling,9851.008132,87.34281657,0.503857808,10.19064522,290.8817926,0,0,0,871.9090778,20.41350135
8,Filling,385.4796365,75.0469246,4.909632434,25.86441368,238.4218025,0,0,0,624.2203313,23.61696692
6,Filling,3447.585886,70.8539904,2.329554087,29.40411936,302.3385508,0,0,0,771.122282,23.37596259
5,Packaging,1167.747319,65.12248483,2.828044426,39.71214983,174.3668109,1,5.447036641,0,829.9734182,29.62803424
9,Filling,2696.818821,86.00360659,1.376618359,12.66507844,372.861656,0,0,0,939.6369805,22.66346023
1,Sealing,8404.990201,71.82739125,3.249133599,46.9595765,122.2939525,0,0,0,672.6828707,39.54339964
5,Sealing,420.0003267,87.7464733,4.147789398,20.55833873,244.5798025,0,0,0,746.3241156,37.73859615
6,Filling,5249.811064,85.43274894,3.136515556,24.66882761,171.6132979,0,0,1,491.854203,24.4867256
5,Filling,5714.574205,71.29919555,4.046157706,11.93449862,391.9733087,0,0,0,653.8052388,24.68420002
6,Sealing,5655.396352,77.21742927,3.789985823,36.12545643,453.4613355,1,1.915619451,0,547.4681964,38.94854983
6,Filling,4805.441031,60.81522109,1.569460152,38.3569119,131.5144837,0,0,0,598.8188725,25.99088467
7,Sealing,7926.969351,67.89664209,2.461157785,47.15164869,414.0151423,0,0,0,673.1056637,28.46577818
4,Packaging,1422.076586,81.30818546,1.16882098,23.47316013,458.2889175,0,0,0,712.1359113,34.02958744
8,Sealing,3174.712454,80.33732838,0.688711438,20.2947492,489.5880866,1,1.920604505,0,853.4387544,26.88073226
7,Packaging,6195.687929,70.60108379,0.783810299,39.04346014,331.7545004,0,0,0,729.2244606,38.04913568
9,Filling,6940.418526,84.25824096,4.741249684,38.27203554,230.9567544,0,0,0,524.5245711,31.7807246
7,Filling,4101.069475,67.07508156,4.930418566,47.48496231,228.7894399,0,0,0,877.8726893,31.34471682
3,Packaging,8766.175507,73.83811599,0.927398786,18.21274497,251.5880317,0,0,0,766.3984149,31.08590879
3,Filling,4213.384627,74.17591906,2.008370458,38.21170491,345.0669629,0,0,0,969.7042296,22.24094439
8,Packaging,4087.48373,70.22450307,1.014893061,12.67474309,296.0920049,0,0,0,817.6200322,35.80883733
5,Filling,458.4518887,88.63998303,4.254029705,29.21472427,361.4540106,0,0,0,766.965902,31.44227278
4,Sealing,5556.299228,80.90052101,2.733336912,14.77563109,115.7255494,0,0,0,647.2144309,21.07038351
8,Filling,7115.940301,76.17598006,3.295677902,36.12583952,142.3526202,1,2.989526323,0,618.2301968,37.00720915
6,Sealing,1232.937819,75.3154528,2.929598896,34.05867047,490.6157998,0,0,0,615.0168906,34.58916321
2,Sealing,3123.784384,64.77888277,3.696141127,11.95331735,498.1542009,0,0,0,703.5614131,25.7777836
4,Packaging,7834.443842,71.16560691,1.936095095,22.7847129,398.6635269,0,0,0,585.6857084,25.72078542
4,Filling,3722.602411,80.18319944,1.118720095,25.80134529,202.5588601,1,3.308705018,0,922.1049026,30.09432057
6,Packaging,2491.864374,87.73710659,0.579290012,19.92241078,481.3526938,0,0,0,902.5986998,20.14463604
6,Filling,6754.786569,84.49392178,2.505617999,11.54680176,185.4811175,0,0,1,35.3877674,36.1924133
1,Sealing,2047.911899,69.01169412,4.58525493,22.75287584,392.572529,0,0,0,524.3753844,38.84090961
